기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2019.3/4	송파구	거여2동	한국인	16,974	530	597	644	866	943	967	1,000	1,323	1,225	1,590	1,533	1,410	1,379	976	831	579	332	153	66	15	15
2019.3/4	송파구	거여2동	외국인	73	1	1	-	-	5	11	4	4	6	10	16	12	3	-	-	-	-	-	-	-	-
2019.3/4	송파구	마천1동	계	20,833	443	759	812	951	1,268	1,309	1,059	1,438	1,354	1,841	1,914	1,903	1,858	1,283	1,027	834	457	210	78	18	17
2019.3/4	송파구	마천1동	한국인	20,636	440	754	811	950	1,261	1,296	1,035	1,411	1,337	1,815	1,886	1,883	1,841	1,278	1,024	834	457	210	78	18	17
2019.3/4	송파구	마천1동	외국인	197	3	5	1	1	7	13	24	27	17	26	28	20	17	5	3	-	-	-	-	-	-
2019.3/4	송파구	마천2동	계	20,315	461	606	642	951	1,234	1,341	1,149	1,291	1,314	1,712	1,895	2,143	1,787	1,255	983	762	454	185	84	39	27
2019.3/4	송파구	마천2동	한국인	20,127	457	604	637	949	1,230	1,332	1,126	1,280	1,302	1,675	1,865	2,110	1,778	1,251	982	761	453	185	84	39	27
2019.3/4	송파구	마천2동	외국인	188	4	2	5	2	4	9	23	11	12	37	30	33	9	4	1	1	1	-	-	-	-
2019.3/4	송파구	방이1동	계	16,515	490	643	767	1,058	1,191	1,357	1,153	1,208	1,221	1,585	1,448	1,341	1,070	759	494	330	207	134	39	12	8
2019.3/4	송파구	방이1동	한국인	16,381	486	640	765	1,058	1,181	1,338	1,127	1,188	1,206	1,570	1,445	1,333	1,066	759	491	329	207	133	39	12	8
2019.3/4	송파구	방이1동	외국인	134	4	3	2	-	10	19	26	20	15	15	3	8	4	-	3	1	-	1	-	-	-
2019.3/4	송파구	방이2동	계	26,209	806	578	587	865	1,669	3,137	3,102	2,704	1,847	1,951	1,905	2,040	1,791	1,265	886	561	304	139	54	17	1
2019.3/4	송파구	방이2동	한국인	25,701	794	568	577	863	1,624	3,058	3,013	2,654	1,801	1,901	1,855	1,996	1,780	1,259	883	561	303	139	54	17	1
2019.3/4	송파구	방이2동	외국인	508	12	10	10	2	45	79	89	50	46	50	50	44	11	6	3	-	1	-	-	-	-
2019.3/4	송파구	오륜동	계	18,917	399	1,000	1,451	1,509	1,250	1,093	801	1,053	1,522	1,970	1,723	1,464	1,341	1,002	597	331	187	146	65	13	-
2019.3/4	송파구	오륜동	한국인	18,904	399	1,000	1,451	1,509	1,249	1,091	800	1,051	1,520	1,969	1,722	1,463	1,340	1,001	597	331	187	146	65	13	-
2019.3/4	송파구	오륜동	외국인	13	-	-	-	-	1	2	1	2	2	1	1	1	1	1	-	-	-	-	-	-	-
2019.3/4	송파구	오금동	계	40,959	1,699	1,413	1,422	2,137	2,909	3,028	2,913	3,228	2,677	3,398	3,668	3,614	3,306	2,078	1,408	914	626	320	147	42	12
2019.3/4	송파구	오금동	한국인	40,739	1,694	1,412	1,421	2,126	2,885	3,008	2,888	3,202	2,657	3,372	3,645	3,594	3,296	2,078	1,404	911	626	319	147	42	12
2019.3/4	송파구	오금동	외국인	220	5	1	1	11	24	20	25	26	20	26	23	20	10	-	4	3	-	1	-	-	-
2019.3/4	송파구	송파1동	계	26,152	836	646	660	876	1,664	3,119	3,165	2,677	1,862	1,780	1,933	1,991	1,751	1,265	841	570	297	138	56	16	9
2019.3/4	송파구	송파1동	한국인	25,653	819	642	654	870	1,634	3,063	3,091	2,635	1,823	1,728	1,863	1,927	1,719	1,260	840	569	297	138	56	16	9
2019.3/4	송파구	송파1동	외국인	499	17	4	6	6	30	56	74	42	39	52	70	64	32	5	1	1	-	-	-	-	-
2019.3/4	송파구	송파2동	계	20,889	779	931	885	1,165	1,453	1,573	1,433	1,723	1,510	1,651	1,706	1,812	1,632	1,044	690	401	271	147	58	16	9
2019.3/4	송파구	송파2동	한국인	20,725	775	928	881	1,163	1,447	1,571	1,411	1,700	1,494	1,634	1,687	1,784	1,618	1,042	688	401	271	147	58	16	9
2019.3/4	송파구	송파2동	외국인	164	4	3	4	2	6	2	22	23	16	17	19	28	14	2	2	-	-	-	-	-	-
2019.3/4	송파구	석촌동	계	34,278	1,052	903	912	1,269	2,049	3,757	3,923	3,565	2,545	2,710	2,554	2,677	2,283	1,506	1,138	753	420	178	61	17	6
2019.3/4	송파구	석촌동	한국인	33,551	1,030	878	899	1,256	2,023	3,700	3,846	3,484	2,490	2,628	2,455	2,557	2,242	1,497	1,133	753	418	178	61	17	6
2019.3/4	송파구	석촌동	외국인	727	22	25	13	13	26	57	77	81	55	82	99	120	41	9	5	-	2	-	-	-	-
2019.3/4	송파구	삼전동	계	32,823	931	970	996	1,287	2,020	3,458	3,674	3,508	2,737	2,684	2,410	2,440	2,079	1,369	994	634	365	152	85	19	11
2019.3/4	송파구	삼전동	한국인	32,415	911	958	989	1,286	1,997	3,390	3,598	3,458	2,708	2,667	2,375	2,395	2,062	1,362	993	634	365	152	85	19	11
2019.3/4	송파구	삼전동	외국인	408	20	12	7	1	23	68	76	50	29	17	35	45	17	7	1	-	-	-	-	-	-
2019.3/4	송파구	가락본동	계	27,910	963	790	851	1,251	1,934	2,548	2,640	2,407	1,816	2,260	2,415	2,613	2,109	1,259	880	559	347	184	61	15	8
2019.3/4	송파구	가락본동	한국인	27,551	948	777	848	1,247	1,927	2,519	2,604	2,368	1,788	2,218	2,360	2,559	2,085	1,253	880	557	346	183	61	15	8
2019.3/4	송파구	가락본동	외국인	359	15	13	3	4	7	29	36	39	28	42	55	54	24	6	-	2	1	1	-	-	-
2019.3/4	송파구	가락1동	계	27,207	1,547	1,531	1,118	1,173	1,611	2,179	2,646	2,889	2,115	1,978	1,946	2,061	1,771	1,199	709	387	187	105	38	11	6
2019.3/4	송파구	가락1동	한국인	27,124	1,544	1,528	1,116	1,172	1,607	2,167	2,624	2,877	2,105	1,974	1,943	2,059	1,768	1,199	709	385	187	105	38	11	6
2019.3/4	송파구	가락1동	외국인	83	3	3	2	1	4	12	22	12	10	4	3	2	3	-	-	2	-	-	-	-	-
2019.3/4	송파구	가락2동	계	33,915	1,177	1,628	1,798	1,979	2,218	2,625	2,400	2,748	2,662	3,081	2,782	2,733	2,332	1,465	980	610	377	213	77	20	10
2019.3/4	송파구	가락2동	한국인	33,704	1,175	1,623	1,797	1,979	2,205	2,605	2,365	2,728	2,648	3,058	2,751	2,708	2,314	1,462	979	610	377	213	77	20	10
2019.3/4	송파구	가락2동	외국인	211	2	5	1	-	13	20	35	20	14	23	31	25	18	3	1	-	-	-	-	-	-
2019.3/4	송파구	문정1동	계	21,380	783	683	669	1,004	1,409	2,055	1,924	1,845	1,373	1,651	1,702	1,947	1,688	1,079	688	430	238	131	53	18	10
2019.3/4	송파구	문정1동	한국인	21,166	775	675	668	999	1,392	2,033	1,898	1,830	1,348	1,629	1,677	1,922	1,678	1,078	688	428	237	131	52	18	10
2019.3/4	송파구	문정1동	외국인	214	8	8	1	5	17	22	26	15	25	22	25	25	10	1	-	2	1	-	1	-	-
2019.3/4	송파구	문정2동	계	30,038	947	839	667	968	1,802	3,699	4,274	3,698	2,256	1,998	1,796	1,803	1,788	1,275	892	614	395	214	90	14	9
2019.3/4	송파구	문정2동	한국인	29,862	946	836	667	967	1,789	3,665	4,227	3,662	2,242	1,991	1,789	1,797	1,782	1,274	892	614	395	214	90	14	9
2019.3/4	송파구	문정2동	외국인	176	1	3	-	1	13	34	47	36	14	7	7	6	6	1	-	-	-	-	-	-	-
2019.3/4	송파구	장지동	계	34,113	1,428	1,395	1,427	1,871	2,240	2,538	2,574	2,891	2,551	2,867	2,850	2,887	2,430	1,551	1,096	696	411	248	130	27	5
2019.3/4	송파구	장지동	한국인	33,878	1,424	1,391	1,427	1,870	2,228	2,491	2,521	2,861	2,534	2,843	2,834	2,867	2,425	1,551	1,095	695	411	248	130	27	5
2019.3/4	송파구	장지동	외국인	235	4	4	-	1	12	47	53	30	17	24	16	20	5	-	1	1	-	-	-	-	-
2019.3/4	송파구	위례동	계	28,291	2,307	2,576	1,953	1,425	1,449	1,398	2,027	3,280	3,030	2,458	1,779	1,501	1,225	733	529	295	160	93	55	17	1
2019.3/4	송파구	위례동	한국인	28,233	2,306	2,573	1,951	1,425	1,446	1,388	2,016	3,267	3,025	2,453	1,777	1,499	1,225	732	529	295	160	93	55	17	1
2019.3/4	송파구	위례동	외국인	58	1	3	2	-	3	10	11	13	5	5	2	2	-	1	-	-	-	-	-	-	-
2019.3/4	송파구	잠실본동	계	29,680	786	713	795	1,195	1,952	3,356	3,334	3,038	2,274	2,411	2,207	2,204	1,968	1,340	923	618	343	144	52	15	12
2019.3/4	송파구	잠실본동	한국인	29,068	773	703	792	1,191	1,925	3,294	3,252	2,989	2,222	2,350	2,125	2,105	1,918	1,329	917	617	343	144	52	15	12
2019.3/4	송파구	잠실본동	외국인	612	13	10	3	4	27	62	82	49	52	61	82	99	50	11	6	1	-	-	-	-	-
2019.3/4	송파구	잠실4동	계	22,371	1,247	1,949	1,305	974	1,029	1,088	1,263	2,378	2,402	1,950	1,496	1,443	1,366	977	664	429	225	95	57	17	17
2019.3/4	송파구	잠실4동	한국인	22,292	1,237	1,944	1,304	974	1,027	1,081	1,256	2,354	2,394	1,948	1,493	1,435	1,365	976	664	429	225	95	57	17	17
2019.3/4	송파구	잠실4동	외국인	79	10	5	1	-	2	7	7	24	8	2	3	8	1	1	-	-	-	-	-	-	-
2019.3/4	송파구	잠실6동	계	17,522	744	791	833	892	1,019	1,170	1,195	1,466	1,274	1,437	1,305	1,427	1,413	932	647	430	281	165	71	21	9
2019.3/4	송파구	잠실6동	한국인	17,335	723	772	825	891	1,011	1,157	1,159	1,426	1,262	1,420	1,300	1,424	1,411	932	647	429	280	165	71	21	9
2019.3/4	송파구	잠실6동	외국인	187	21	19	8	1	8	13	36	40	12	17	5	3	2	-	-	1	1	-	-	-	-
2019.3/4	송파구	잠실7동	계	10,244	285	365	486	658	686	642	496	637	660	874	897	780	779	656	539	338	254	143	50	16	3
2019.3/4	송파구	잠실7동	한국인	10,231	285	364	486	658	686	641	495	636	655	874	896	780	778	655	538	338	254	143	50	16	3
2019.3/4	송파구	잠실7동	외국인	13	-	1	-	-	-	1	1	1	5	-	1	-	1	1	1	-	-	-	-	-	-
2019.3/4	송파구	잠실2동	계	36,853	1,460	3,007	3,323	2,699	1,862	1,424	1,585	3,197	4,373	4,573	2,767	1,792	1,582	1,172	873	620	297	136	60	21	30
2019.3/4	송파구	잠실2동	한국인	36,742	1,457	3,000	3,318	2,698	1,860	1,421	1,571	3,175	4,355	4,564	2,756	1,783	1,579	1,169	872	620	297	136	60	21	30
2019.3/4	송파구	잠실2동	외국인	111	3	7	5	1	2	3	14	22	18	9	11	9	3	3	1	-	-	-	-	-	-
2019.3/4	송파구	잠실3동	계	36,145	1,440	2,055	1,986	2,033	2,214	2,085	2,077	2,933	3,015	3,290	2,831	2,565	2,601	1,991	1,451	801	422	213	106	25	11
2019.3/4	송파구	잠실3동	한국인	35,935	1,431	2,050	1,983	2,030	2,181	2,060	2,053	2,900	2,998	3,269	2,809	2,555	2,597	1,990	1,451	801	422	213	106	25	11
2019.3/4	송파구	잠실3동	외국인	210	9	5	3	3	33	25	24	33	17	21	22	10	4	1	-	-	-	-	-	-	-
2019.3/4	강동구	소계	계	430,522	14,068	17,071	17,289	20,719	26,468	32,356	30,603	35,980	32,710	36,401	34,815	36,808	33,524	22,737	16,618	11,087	6,317	3,044	1,328	355	224
2019.3/4	강동구	소계	한국인	426,219	13,942	16,967	17,241	20,658	26,255	31,947	30,093	35,522	32,341	35,904	34,289	36,170	33,286	22,671	16,598	11,075	6,313	3,042	1,327	355	223
2019.3/4	강동구	소계	외국인	4,303	126	104	48	61	213	409	510	458	369	497	526	638	238	66	20	12	4	2	1	-	1
2019.3/4	강동구	강일동	계	32,377	929	1,951	2,398	2,111	2,186	1,815	1,349	2,193	2,771	2,936	2,704	2,363	2,173	1,459	1,110	879	561	328	114	35	12
2019.3/4	강동구	강일동	한국인	32,237	928	1,949	2,397	2,111	2,176	1,792	1,322	2,173	2,759	2,928	2,685	2,351	2,172	1,458	1,109	878	561	327	114	35	12
2019.3/4	강동구	강일동	외국인	140	1	2	1	-	10	23	27	20	12	8	19	12	1	1	1	1	-	1	-	-	-
2019.3/4	강동구	상일동	계	10,943	294	349	502	734	702	757	635	713	689	939	1,037	1,065	943	624	421	254	147	83	37	12	6
2019.3/4	강동구	상일동	한국인	10,853	291	348	502	734	696	740	628	703	677	930	1,027	1,056	941	622	420	253	147	83	37	12	6
2019.3/4	강동구	상일동	외국인	90	3	1	-	-	6	17	7	10	12	9	10	9	2	2	1	1	-	-	-	-	-
2019.3/4	강동구	명일1동	계	26,212	962	1,143	1,225	1,560	1,669	1,678	1,837	2,174	1,945	2,423	2,101	2,069	2,049	1,324	899	547	311	179	90	17	10
2019.3/4	강동구	명일1동	한국인	26,128	961	1,140	1,225	1,560	1,664	1,665	1,827	2,161	1,939	2,414	2,093	2,063	2,045	1,322	897	547	311	178	90	17	9
2019.3/4	강동구	명일1동	외국인	84	1	3	-	-	5	13	10	13	6	9	8	6	4	2	2	-	-	1	-	-	1
2019.3/4	강동구	명일2동	계	18,000	368	850	1,236	1,435	1,193	1,199	869	1,038	1,338	1,849	1,521	1,519	1,365	942	578	297	191	123	68	18	3
2019.3/4	강동구	명일2동	한국인	17,956	368	850	1,236	1,433	1,191	1,193	863	1,029	1,336	1,843	1,518	1,517	1,363	939	578	296	191	123	68	18	3
2019.3/4	강동구	명일2동	외국인	44	-	-	-	2	2	6	6	9	2	6	3	2	2	3	-	1	-	-	-	-	-
2019.3/4	강동구	고덕1동	계	27,334	1,335	2,028	1,969	1,515	1,424	1,380	1,598	2,626	2,837	2,608	1,897	1,869	1,632	989	654	399	265	171	96	17	25
2019.3/4	강동구	고덕1동	한국인	27,229	1,334	2,027	1,968	1,515	1,415	1,365	1,585	2,601	2,823	2,599	1,891	1,866	1,627	988	652	399	265	171	96	17	25
2019.3/4	강동구	고덕1동	외국인	105	1	1	1	-	9	15	13	25	14	9	6	3	5	1	2	-	-	-	-	-	-
2019.3/4	강동구	고덕2동	계	7,419	126	206	224	328	465	484	420	444	417	638	693	806	747	483	402	229	169	81	47	7	3
2019.3/4	강동구	고덕2동	한국인	7,325	125	204	224	327	461	470	396	434	406	626	686	802	744	483	401	229	169	81	47	7	3
2019.3/4	강동구	고덕2동	외국인	94	1	2	-	1	4	14	24	10	11	12	7	4	3	-	1	-	-	-	-	-	-
2019.3/4	강동구	암사2동	계	14,557	671	636	470	563	848	1,081	1,229	1,456	1,169	1,161	1,018	1,169	998	748	586	400	214	85	38	6	11
2019.3/4	강동구	암사2동	한국인	14,511	671	636	469	563	847	1,077	1,221	1,445	1,163	1,158	1,013	1,165	996	748	585	400	214	85	38	6	11
2019.3/4	강동구	암사2동	외국인	46	-	-	1	-	1	4	8	11	6	3	5	4	2	-	1	-	-	-	-	-	-
2019.3/4	강동구	암사3동	계	18,821	810	1,297	1,042	1,004	1,087	1,019	1,086	1,657	1,717	1,641	1,436	1,330	1,380	943	585	406	207	93	57	16	8
2019.3/4	강동구	암사3동	한국인	18,767	809	1,297	1,041	1,004	1,087	1,007	1,078	1,647	1,713	1,636	1,433	1,324	1,379	941	585	405	207	93	57	16	8
2019.3/4	강동구	암사3동	외국인	54	1	-	1	-	-	12	8	10	4	5	3	6	1	2	-	1	-	-	-	-	-
2019.3/4	강동구	천호1동	계	28,623	864	794	781	1,221	1,803	2,238	2,100	2,293	1,949	2,315	2,323	2,693	2,496	1,728	1,290	917	476	212	91	27	12
2019.3/4	강동구	천호1동	한국인	28,306	856	788	777	1,217	1,788	2,211	2,057	2,265	1,918	2,278	2,285	2,643	2,480	1,723	1,288	914	476	212	91	27	12
2019.3/4	강동구	천호1동	외국인	317	8	6	4	4	15	27	43	28	31	37	38	50	16	5	2	3	-	-	-	-	-
2019.3/4	강동구	천호3동	계	28,294	947	731	610	896	1,616	2,545	2,540	2,532	1,953	2,202	2,246	2,624	2,454	1,568	1,210	848	455	216	65	22	14
2019.3/4	강동구	천호3동	한국인	27,731	930	717	603	888	1,593	2,502	2,486	2,480	1,915	2,121	2,166	2,531	2,413	1,558	1,208	848	455	216	65	22	14
2019.3/4	강동구	천호3동	외국인	563	17	14	7	8	23	43	54	52	38	81	80	93	41	10	2	-	-	-	-	-	-
2019.3/4	강동구	성내1동	계	20,648	810	859	880	1,039	1,253	1,501	1,535	1,899	1,695	1,764	1,546	1,613	1,441	1,080	775	474	289	121	54	15	5
2019.3/4	강동구	성내1동	한국인	20,516	801	857	879	1,038	1,248	1,482	1,520	1,884	1,680	1,750	1,532	1,600	1,435	1,077	775	474	289	121	54	15	5
2019.3/4	강동구	성내1동	외국인	132	9	2	1	1	5	19	15	15	15	14	14	13	6	3	-	-	-	-	-	-	-
2019.3/4	강동구	성내2동	계	25,300	701	605	572	790	1,446	2,490	2,280	2,314	1,818	1,993	1,960	2,347	2,052	1,392	1,116	734	419	166	74	15	16
2019.3/4	강동구	성내2동	한국인	24,553	673	585	566	772	1,421	2,441	2,205	2,247	1,767	1,904	1,847	2,201	2,004	1,382	1,115	734	418	166	74	15	16
2019.3/4	강동구	성내2동	외국인	747	28	20	6	18	25	49	75	67	51	89	113	146	48	10	1	-	1	-	-	-	-
2019.3/4	강동구	성내3동	계	23,991	759	699	797	1,228	1,628	2,033	1,761	2,020	1,744	2,022	2,005	2,118	1,807	1,215	948	646	328	154	56	10	13
2019.3/4	강동구	성내3동	한국인	23,708	751	695	793	1,219	1,592	1,994	1,725	1,985	1,729	2,000	1,982	2,081	1,794	1,213	948	646	328	154	56	10	13
2019.3/4	강동구	성내3동	외국인	283	8	4	4	9	36	39	36	35	15	22	23	37	13	2	-	-	-	-	-	-	-
2019.3/4	강동구	둔촌1동	계	287	2	5	4	4	12	13	5	25	30	24	17	21	31	29	28	9	9	3	6	2	8
2019.3/4	강동구	둔촌1동	한국인	272	2	5	4	4	11	9	5	25	26	24	14	21	29	29	28	9	8	3	6	2	8
2019.3/4	강동구	둔촌1동	외국인	15	-	-	-	-	1	4	-	-	4	-	3	-	2	-	-	-	1	-	-	-	-
2019.3/4	강동구	둔촌2동	계	27,943	902	1,120	1,038	1,437	1,930	2,139	1,952	2,186	1,912	2,261	2,283	2,497	2,326	1,518	1,066	645	383	216	94	24	14
2019.3/4	강동구	둔촌2동	한국인	27,809	902	1,116	1,033	1,437	1,925	2,126	1,937	2,170	1,901	2,244	2,266	2,474	2,320	1,518	1,066	644	383	216	93	24	14
2019.3/4	강동구	둔촌2동	외국인	134	-	4	5	-	5	13	15	16	11	17	17	23	6	-	-	1	-	-	1	-	-
2019.3/4	강동구	암사1동	계	36,975	1,172	1,303	1,262	1,683	2,330	2,783	2,582	3,179	2,787	3,124	3,204	3,159	2,866	2,024	1,501	1,021	586	254	105	29	21
2019.3/4	강동구	암사1동	한국인	36,651	1,164	1,296	1,260	1,678	2,312	2,756	2,552	3,143	2,747	3,080	3,168	3,116	2,852	2,013	1,499	1,020	586	254	105	29	21
2019.3/4	강동구	암사1동	외국인	324	8	7	2	5	18	27	30	36	40	44	36	43	14	11	2	1	-	-	-	-	-
2019.3/4	강동구	천호2동	계	36,078	1,089	975	888	1,213	1,943	3,105	3,184	3,266	2,566	2,810	3,098	3,425	2,814	2,019	1,540	1,131	614	232	107	36	23
2019.3/4	강동구	천호2동	한국인	35,280	1,054	946	880	1,207	1,911	3,062	3,090	3,188	2,509	2,726	2,985	3,282	2,757	2,007	1,536	1,130	612	232	107	36	23
2019.3/4	강동구	천호2동	외국인	798	35	29	8	6	32	43	94	78	57	84	113	143	57	12	4	1	2	-	-	-	-
2019.3/4	강동구	길동	계	46,720	1,327	1,520	1,391	1,958	2,933	4,096	3,641	3,965	3,373	3,691	3,726	4,121	3,950	2,652	1,909	1,251	693	327	129	47	20
2019.3/4	강동구	길동	한국인	46,387	1,322	1,511	1,384	1,951	2,917	4,055	3,596	3,942	3,333	3,643	3,698	4,077	3,935	2,650	1,908	1,249	693	327	129	47	20
2019.3/4	강동구	길동	외국인	333	5	9	7	7	16	41	45	23	40	48	28	44	15	2	1	2	-	-	-	-	-
